name,playcount,listeners,mbid,url,streamable,tags
The World Is a Beautiful Place & I Am No Longer Afraid to Die,6858157,155691,f650539c-890f-4f05-b2c8-258ec098e338,https://www.last.fm/music/The+World+Is+a+Beautiful+Place+&+I+Am+No+Longer+Afraid+to+Die,0,"emo, post-rock, indie"
Army of Lovers,1889754,155606,868eb0cb-c33f-4484-bc5c-48ad1147e9da,https://www.last.fm/music/Army+of+Lovers,0,"pop, dance, Disco"
The Gaslamp Killer,2393769,155552,6ad95b5d-6ae9-45e3-847a-121d2b32dadc,https://www.last.fm/music/The+Gaslamp+Killer,0,"experimental, Hip-Hop, psychedelic"
Звери,4183419,155534,48bb0d78-b13f-426d-9c18-7dcfa554ca10,https://www.last.fm/music/%D0%97%D0%B2%D0%B5%D1%80%D0%B8,0,"russian, pop rock, russian rock"
Jacob Banks,1463993,155533,ca4d7350-e835-4af6-9cbd-1e012e597de4,https://www.last.fm/music/Jacob+Banks,0,"soul, indie, rnb"
[bsd.u],1685607,155462,,https://www.last.fm/music/%5Bbsd.u%5D,0,"Canadian, instrumental hip-hop, beats"
Satin Jackets,1518749,155312,e0432382-b245-4a30-b230-5558b36ac158,https://www.last.fm/music/Satin+Jackets,0,"nu disco, House, electropop"
Sarcastic Sounds,1605634,155308,,https://www.last.fm/music/Sarcastic+Sounds,0,"Lo-Fi, beats, Hip-Hop"
Alexis Ffrench,1174043,155263,cd39bada-c6b4-402f-a829-d5b0cf2189fd,https://www.last.fm/music/Alexis+Ffrench,0,"piano, contemporary classical, modern classical"
Casino Versus Japan,2915248,155211,1245270b-3c9c-4c60-ae90-954a771c6bd4,https://www.last.fm/music/Casino+Versus+Japan,0,"idm, ambient, electronic"
Freya Ridings,1589266,155199,,https://www.last.fm/music/Freya+Ridings,0,"indie pop, indie, pop"
Aphrodite's Child,2290420,155077,51625f3d-adfa-4096-a7b9-113f5225cc58,https://www.last.fm/music/Aphrodite%27s+Child,0,"Progressive rock, Psychedelic Rock, psychedelic"
Everglow,8498337,155048,faa78a51-9aee-4d8c-85ef-8ef4c245ddbc,https://www.last.fm/music/Everglow,0,"k-pop, Kpop, Korean"
Vallis Alps,1426830,155001,,https://www.last.fm/music/Vallis+Alps,0,"dream pop, indie, electronic"
Tyla Yaweh,1991903,154972,,https://www.last.fm/music/Tyla+Yaweh,0,"Hip-Hop, rap, rnb"
Bladee,31972347,154716,cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4,https://www.last.fm/music/Bladee,0,"cloud rap, autotune, hip hop"
Faye Webster,2143098,154716,,https://www.last.fm/music/Faye+Webster,0,"indie, singer-songwriter, folk"
Luiz Bonfá,1428948,154670,f926459e-1bd2-42a6-a174-8994ad950591,https://www.last.fm/music/Luiz+Bonf%C3%A1,0,"Bossa Nova, jazz, guitar"
Welshly Arms,1647659,154477,db882a54-72cd-4e7e-b574-be879e876de8,https://www.last.fm/music/Welshly+Arms,0,"blues rock, blues, rock"
Flitz&Suppe,1290418,154445,,https://www.last.fm/music/Flitz&Suppe,0,"beats, chillhop, Lo-Fi"
Set It Off,4267418,154441,823ed9ad-3412-47dc-9caf-b7be02121fcf,https://www.last.fm/music/Set+It+Off,0,"pop punk, powerpop, seen live"
The Promise Ring,4621084,154425,63a6fae8-d39e-4de6-bfd4-9bcbf489a565,https://www.last.fm/music/The+Promise+Ring,0,"emo, indie, indie rock"
Moon Duo,2193496,154414,7f89e20f-46f3-4571-9ae0-b29dcdb4bbe9,https://www.last.fm/music/Moon+Duo,0,"Psychedelic Rock, psychedelic, space rock"
Teen Suicide,6077994,154394,1872f293-a6c5-42c0-afe8-fbeebb615244,https://www.last.fm/music/Teen+Suicide,0,"Lo-Fi, noise pop, emo"
Citizen,6291010,154332,bd743cdc-74a1-4669-bcf9-3942594dc09a,https://www.last.fm/music/Citizen,0,"pop punk, emo, melodic hardcore"
Truckfighters,3707355,154078,724e826b-bd80-49ca-8bfe-4e470b0b9aa9,https://www.last.fm/music/Truckfighters,0,"Stoner Rock, desert rock, seen live"
Dope Lemon,2081014,154066,,https://www.last.fm/music/Dope+Lemon,0,"australian, indie folk, indie"
Witchcraft,4306440,153847,d5b2532e-fa43-4272-a129-18973d458761,https://www.last.fm/music/Witchcraft,0,"doom metal, Stoner Rock, hard rock"
Dschinghis Khan,1292309,153818,5898a370-5c9e-4924-97b1-c72b7e0452ca,https://www.last.fm/music/Dschinghis+Khan,0,"Disco, german, pop"
Fiction Factory,770170,153752,8503845b-1acd-468b-9d30-2c4394cffaed,https://www.last.fm/music/Fiction+Factory,0,"new wave, 80s, synthpop"
Robot Koch,1961025,153674,7afac455-1d9e-4439-a971-674653231e1f,https://www.last.fm/music/Robot+Koch,0,"dubstep, electronic, experimental"
Anaal Nathrakh,11462420,153395,9bf82496-9d7b-43ac-b3ee-076c90ada9d7,https://www.last.fm/music/Anaal+Nathrakh,0,"black metal, grindcore, industrial black metal"
Tamaryn,2884418,153377,ec0b5da9-c023-45b7-b5ac-f53657a42938,https://www.last.fm/music/Tamaryn,0,"shoegaze, dream pop, experimental"
Vera Lynn,2220654,153352,7d32fa5a-7ccb-483b-87ea-5370b4be4d64,https://www.last.fm/music/Vera+Lynn,0,"oldies, jazz, 40s"
sleepdealer,1379105,153344,,https://www.last.fm/music/sleepdealer,0,"beats, instrumental hip-hop, hip hop"
Rostam,1482784,153272,,https://www.last.fm/music/Rostam,0,"indie rock, seen live, american"
Amen Dunes,2895783,153183,c926bc4a-97c9-4412-b56e-7e5844f09579,https://www.last.fm/music/Amen+Dunes,0,"Lo-Fi, folk, psychedelic"
Lord Finesse,1201615,153097,bcd09d6f-ee04-4418-a39d-4ecb57747116,https://www.last.fm/music/Lord+Finesse,0,"Hip-Hop, rap, underground hip-hop"
Cosmo's Midnight,1494339,153007,6862b120-13b4-40e4-9136-b78aa23af0cb,https://www.last.fm/music/Cosmo%27s+Midnight,0,"chillwave, synthpop, chillout"
Dorothy,1809038,152870,d60b3cac-e434-469d-8965-ead164d82a3e,https://www.last.fm/music/Dorothy,0,"rock, hard rock, blues rock"
XYLØ,1962478,152862,,https://www.last.fm/music/XYL%C3%98,0,"pop, electronic, indie"
Charly García,4653723,152609,f1cd52dc-49d1-4df6-93ea-3587d8fba30b,https://www.last.fm/music/Charly+Garc%C3%ADa,0,"Rock Argentino, rock, argentina"
Smoke Trees,1241390,152603,,https://www.last.fm/music/Smoke+Trees,0,"beats, instrumental hip-hop, instrumental"
Apollo Brown,4929757,152576,55501cc6-c291-4456-a86a-1ef61019ac95,https://www.last.fm/music/Apollo+Brown,0,"instrumental hip-hop, Hip-Hop, instrumental"
khai dreams,3097588,152575,,https://www.last.fm/music/khai+dreams,0,"Lo-Fi, chill, soul"
Maceo Plex,1399956,152573,0ab688fd-0943-41cd-a24c-78ec2baad3fd,https://www.last.fm/music/Maceo+Plex,0,"House, tech house, electronic"
Chad Lawson,1037030,152568,1541678f-3ad3-48a7-9475-8ca43dacadcc,https://www.last.fm/music/Chad+Lawson,0,"piano, modern classical, contemporary classical"
AyokAy,1384165,152566,,https://www.last.fm/music/AyokAy,0,"electronic, pop, USA"
Octavian,2375356,152509,8fa5abaa-db1f-4192-a5b8-340068398842,https://www.last.fm/music/Octavian,0,"Grime, Hip-Hop, hip hop"
Ektomorf,4656871,152355,c938e79d-23fb-4a26-a5e9-65ea74cb0f1d,https://www.last.fm/music/Ektomorf,0,"thrash metal, groove metal, seen live"
Guy Sebastian,1611362,152200,f116b984-45ae-49d0-9445-efc5a61458a1,https://www.last.fm/music/Guy+Sebastian,0,"pop, australian, rnb"
Rich Gang,1569529,152175,02339890-0761-44b8-88f6-90977faf9ee5,https://www.last.fm/music/Rich+Gang,0,"Hip-Hop, rap, Dirty South"
Bass Drum of Death,2911414,152098,de91eca2-c09a-4c92-84d1-3fb80ccd6d59,https://www.last.fm/music/Bass+Drum+of+Death,0,"Garage Rock, Lo-Fi, indie"
Fakear,2460555,152056,7c707d22-1c9c-4e72-bc8d-640baa5e2ba5,https://www.last.fm/music/Fakear,0,"trip-hop, electronic, french"
Ludmilla,10192771,152047,ecd5421a-864f-494a-adc4-a14dd9f0336e,https://www.last.fm/music/Ludmilla,0,"funk, brazil, brazilian"
Savant,6170896,152037,72740781-a6e1-45f9-8c48-aa5403dc8aa7,https://www.last.fm/music/Savant,0,"dubstep, electronic, complextro"
Walter Wanderley,1125552,151990,9e031ad0-8f7f-44ab-905e-6ed093eca2e3,https://www.last.fm/music/Walter+Wanderley,0,"Bossa Nova, jazz, lounge"
Dusky,1452623,151984,9feea1d6-3e4e-4d3c-b84a-87a12f7cbf94,https://www.last.fm/music/Dusky,0,"deep house, House, Progressive House"
Andra Day,984146,151870,,https://www.last.fm/music/Andra+Day,0,"soul, rnb, jazz"
Jeanette,1510479,151822,c3e87563-c60f-4cc7-b4f5-7ea0eb90993f,https://www.last.fm/music/Jeanette,0,"pop, spanish, female vocalists"
Huncho Jack,4119969,151803,,https://www.last.fm/music/Huncho+Jack,0,"trap, rap, Hip-Hop"
Kyle Dixon & Michael Stein,4089319,151782,,https://www.last.fm/music/Kyle+Dixon+&+Michael+Stein,0,"Soundtrack, synthwave, electronic"
Freddie Dredd,4497338,151708,,https://www.last.fm/music/Freddie+Dredd,0,"phonk, Hip-Hop, rap"
The Veer Union,1813810,151684,b3349cf9-5cbb-4be2-9d6e-f1208a5608a6,https://www.last.fm/music/The+Veer+Union,0,"alternative rock, hard rock, rock"
Ruelle,2360629,151682,,https://www.last.fm/music/Ruelle,0,"pop, electropop, indie pop"
Andrew McMahon in the Wilderness,2249092,151579,1ab844c9-e9a5-4a84-8d61-a6cff908293a,https://www.last.fm/music/Andrew+McMahon+in+the+Wilderness,0,"indie pop, piano rock, seen live"
Goth Babe,1685522,151488,,https://www.last.fm/music/Goth+Babe,0,"alternative, Lo-Fi, post-punk"
OVERWERK,2991840,151391,67404ef7-0377-4377-b21b-48a06ecfb63e,https://www.last.fm/music/OVERWERK,0,"House, electro house, electronic"
The Districts,1805431,151351,d4cb6c89-d615-40e4-b78d-ae5ab1565462,https://www.last.fm/music/The+Districts,0,"seen live, rock, indie rock"
Sezen Aksu,3980722,151344,635e2a34-a566-47c4-b61d-fa5d203856aa,https://www.last.fm/music/Sezen+Aksu,0,"turkish, female vocalists, Turkish Pop"
Ibrahim Maalouf,2290660,151234,af575726-1437-4b53-b6e6-343bc5f16817,https://www.last.fm/music/Ibrahim+Maalouf,0,"jazz, trumpet, Fusion"
Orphaned Land,7462219,151023,3877a6a1-093c-4478-b5a6-58a99a1338db,https://www.last.fm/music/Orphaned+Land,0,"Progressive metal, folk metal, oriental metal"
Jonathan Wilson,1969250,151015,2f17f9f7-2df1-49d6-ab2b-7bb4ba580746,https://www.last.fm/music/Jonathan+Wilson,0,"seen live, folk, singer-songwriter"
Hearts & Colors,891401,150996,,https://www.last.fm/music/Hearts+&+Colors,0,"pop, Sweden, indie"
The Revivalists,1787797,150920,ed4a08e1-2a79-4538-b519-87bb2ee0fd9d,https://www.last.fm/music/The+Revivalists,0,"rock, soul, funk"
Liza Anne,1134499,150897,,https://www.last.fm/music/Liza+Anne,0,"folk, singer-songwriter, indie"
Getter,1730375,150890,8a05c7bb-7413-4ae0-a30e-b75e17c9e6da,https://www.last.fm/music/Getter,0,"dubstep, electronic, Brostep"
Sevyn Streeter,1323723,150856,ec3e1298-23c5-4c39-bb2b-ae6a588afdeb,https://www.last.fm/music/Sevyn+Streeter,0,"rnb, pop, soul"
Patrick Hernandez,652907,150807,77cc643d-8e35-45e0-ae52-a8cf1e38f87a,https://www.last.fm/music/Patrick+Hernandez,0,"Disco, 70s, dance"
Ella Vos,1159241,150787,,https://www.last.fm/music/Ella+Vos,0,"indie pop, pop, indie"
TheFatRat,3044137,150773,7d3ec1fb-c3f1-4853-915e-871c0718eae4,https://www.last.fm/music/TheFatRat,0,"electronic, chiptune, germany"
Godflesh,6060469,150765,864aa861-e22a-4187-8baa-2ef0c215bc0a,https://www.last.fm/music/Godflesh,0,"industrial metal, industrial, experimental"
PandRezz,1198903,150751,,https://www.last.fm/music/PandRezz,0,"Lo-Fi, instrumental hip-hop, beats"
J-Hope,20460676,150654,,https://www.last.fm/music/J-Hope,0,"k-pop, Hip-Hop, Korean"
The Crusaders,1196506,150643,fcb79f1a-d3a9-41fe-9cd7-d16537907337,https://www.last.fm/music/The+Crusaders,0,"jazz, funk, Fusion"
Polo & Pan,2411656,150607,,https://www.last.fm/music/Polo+&+Pan,0,"french, indie pop, electronic"
Kane Brown,2092184,150515,,https://www.last.fm/music/Kane+Brown,0,"country, country pop, beer"
Seefeel,1857626,150508,8ffcd7d7-6293-4fbf-b0f6-46aef9ce9f69,https://www.last.fm/music/Seefeel,0,"ambient, idm, electronic"
Autograf,1179652,150204,,https://www.last.fm/music/Autograf,0,"future house, House, electronic"
Lazerhawk,3511626,150194,b9e46d1a-9068-4615-9200-90b3d5eae68b,https://www.last.fm/music/Lazerhawk,0,"synthwave, synthpop, electronic"
Noah Gundersen,2359671,150160,c7162e23-1c2b-488b-b77a-f65824bfb24f,https://www.last.fm/music/Noah+Gundersen,0,"folk, acoustic, indie"
The Aces,2608033,150159,cc8ee646-5015-4013-b53b-8334d14b60b9,https://www.last.fm/music/The+Aces,0,"pop, blues, mod"
Royal Republic,5684212,150036,4c557e83-d72f-4a93-92c1-645db5031a96,https://www.last.fm/music/Royal+Republic,0,"seen live, rock, swedish"
Tessa Violet,3888877,149978,b4246b6b-b1fd-4401-b438-d12f98e5e2a4,https://www.last.fm/music/Tessa+Violet,0,"pop, indie pop, russian"
Juana Molina,2940296,149974,eca5dd0e-edc7-4658-85f0-762e263b4acd,https://www.last.fm/music/Juana+Molina,0,"female vocalists, folk, singer-songwriter"
Orleans,800021,149950,5049ad6c-5ca0-46cb-9416-4567597be83f,https://www.last.fm/music/Orleans,0,"classic rock, 70s, soft rock"
Lecrae,3405972,149941,ffe54de6-5cee-4c0f-8329-f5946f9bc3ff,https://www.last.fm/music/Lecrae,0,"Christian Rap, Hip-Hop, christian"
Purple Disco Machine,1238946,149877,dc71939a-416f-4804-b031-5749287943f9,https://www.last.fm/music/Purple+Disco+Machine,0,"House, deep house, electronic"
Bomb the Music Industry!,9161652,149844,deaddf4e-1209-4d93-bb75-f53780d1c0c4,https://www.last.fm/music/Bomb+the+Music+Industry%21,0,"ska, punk, ska punk"
METZ,2954704,149812,449c400c-8312-4c1d-bed8-c8d774090759,https://www.last.fm/music/METZ,0,"noise rock, seen live, alternative"
Jade Bird,1387298,149794,,https://www.last.fm/music/Jade+Bird,0,"folk, acoustic, seen live"
Craig Mack,765603,149743,d67e2f50-a3c9-4ee7-b41d-2b90ebb31196,https://www.last.fm/music/Craig+Mack,0,"Hip-Hop, rap, hip hop"
Inner Wave,2139710,149632,,https://www.last.fm/music/Inner+Wave,0,"indie, indie rock, jazz"
Epik High,12994422,149624,57f1cdd6-cf32-4004-a095-3ef043c91b61,https://www.last.fm/music/Epik+High,0,"Korean, Hip-Hop, k-pop"
Mamonas Assassinas,3430819,149610,3abca171-d700-4a1f-aa0f-d683c37ef74d,https://www.last.fm/music/Mamonas+Assassinas,0,"rock, brazilian, comedy"
The Midnight,5611084,149538,,https://www.last.fm/music/The+Midnight,0,"synthwave, synthpop, retrowave"
Hollow Coves,1185712,149537,,https://www.last.fm/music/Hollow+Coves,0,"australian, singer-songwriter, folk"
Amtrac,1286753,149489,348c486f-3d12-4361-8cc7-37b3c93f0aed,https://www.last.fm/music/Amtrac,0,"House, electronic, synthpop"
Kacy Hill,1238191,149471,,https://www.last.fm/music/Kacy+Hill,0,"pop, electronic, female vocalists"
Dream,2229542,149171,fa42a4fb-4de5-40e0-a36b-0ed978f75336,https://www.last.fm/music/Dream,0,"j-pop, japanese, pop"
SOB X RBE,1704193,149150,,https://www.last.fm/music/SOB+X+RBE,0,"hip hop, rap, Hip-Hop"
Sleep Party People,2661261,149051,0c4b126f-80d7-41df-af4f-b7b67dcd7e02,https://www.last.fm/music/Sleep+Party+People,0,"experimental, ambient, dream pop"
Hop Along,4729439,149045,91640d9b-b077-4271-9fb7-84f3ea543f24,https://www.last.fm/music/Hop+Along,0,"indie, seen live, indie rock"
Room 5,742121,149015,ca2b5bce-01cb-4847-bea6-52a9fee31033,https://www.last.fm/music/Room+5,0,"House, dance, electronic"
Bassjackers,1084329,148999,8b3b7346-ee3b-4e03-b747-0952aab46e61,https://www.last.fm/music/Bassjackers,0,"House, electro house, electronic"
Los Auténticos Decadentes,2472121,148914,2d6d27d3-b18b-4436-b174-b155ca917ab6,https://www.last.fm/music/Los+Aut%C3%A9nticos+Decadentes,0,"Rock Argentino, argentina, rock"
Q Lazzarus,1304875,148815,,https://www.last.fm/music/Q+Lazzarus,0,"new wave, synthpop, 80s"
Matanza,12801582,148751,cdac8d31-3e08-44d7-9620-aa209ecf0c10,https://www.last.fm/music/Matanza,0,"countrycore, hardcore, brazilian"
Voivod,4562369,148739,66cb12f6-6502-486d-bf67-efd5bdaee6ac,https://www.last.fm/music/Voivod,0,"thrash metal, Progressive metal, progressive thrash metal"
Emily King,1505234,148643,1b7de629-8e8a-4748-b402-bd58de30e5f1,https://www.last.fm/music/Emily+King,0,"soul, Neo-Soul, rnb"
Mormor,1200352,148587,,https://www.last.fm/music/Mormor,0,"indie pop, indie, pop"
Alva Noto,3263955,148499,48ec4bb6-47a6-4e2c-8287-7617464eb193,https://www.last.fm/music/Alva+Noto,0,"glitch, minimal, experimental"
Elohim,1696562,148493,d8dc4a82-9bdb-491d-96c4-129a53639a99,https://www.last.fm/music/Elohim,0,"electronic, electropop, indie pop"
Coast Modern,1447026,148480,,https://www.last.fm/music/Coast+Modern,0,"indie pop, indie, USA"
Wardruna,9687055,148478,91136bf7-3b12-4ae5-b93b-eddb9e561dfb,https://www.last.fm/music/Wardruna,0,"folk, neofolk, ambient"
Lake of Tears,6239522,148454,62cfcc64-a7d2-4ec2-ab4b-2a6b62e53940,https://www.last.fm/music/Lake+of+Tears,0,"doom metal, Gothic Metal, swedish"
L'Orchestra Cinematique,1158631,148378,407ed2bc-c978-44d3-b0ec-96ddf6c013e4,https://www.last.fm/music/L%27Orchestra+Cinematique,0,"Soundtrack, tv and movies, orchestral"
Younha,5913380,148316,5e3bc4c7-adbe-40e0-b56e-57d755908d52,https://www.last.fm/music/Younha,0,"j-pop, Korean, k-pop"
João Donato,1155393,148279,9006dc24-d048-496b-8a82-e52c291db66c,https://www.last.fm/music/Jo%C3%A3o+Donato,0,"Bossa Nova, jazz, brazilian"
Against All Logic,3356805,148266,,https://www.last.fm/music/Against+All+Logic,0,"electronic, House, deep house"
Pale Saints,2535680,148238,1584532a-62ed-4cbe-ad95-6def0af7df35,https://www.last.fm/music/Pale+Saints,0,"shoegaze, dream pop, 4ad"
Flipp Dinero,1593503,148021,,https://www.last.fm/music/Flipp+Dinero,0,"trap, Hip-Hop, rap"
Matt Maltese,1832511,148013,,https://www.last.fm/music/Matt+Maltese,0,"pop, indie, singer-songwriter"
bbno$,4238325,147897,,https://www.last.fm/music/bbno$,0,"rap, Hip-Hop, hip hop"
Omega,1566067,147844,fcb79530-4d92-4722-93e6-5408cee06b69,https://www.last.fm/music/Omega,0,"Progressive rock, classic rock, hungarian"
Vice,833958,147839,d45a2413-1789-4adc-931d-e2fda77dbf27,https://www.last.fm/music/Vice,0,"hard rock, hardcore, heavy metal"
Summoning,12790239,147661,8363f94f-fd86-41b8-a56b-26eacb34f499,https://www.last.fm/music/Summoning,0,"black metal, atmospheric black metal, epic black metal"
Vanilla Fudge,1031709,147542,96ad1836-0a6e-423f-a2af-0f4a64a325ca,https://www.last.fm/music/Vanilla+Fudge,0,"Psychedelic Rock, classic rock, psychedelic"
Budgie,2678152,147468,517566c5-3d43-4a81-8f78-9a78f3209e09,https://www.last.fm/music/Budgie,0,"hard rock, classic rock, heavy metal"
Portico Quartet,2169446,147461,0e6e5a3e-b5cb-45ff-97f4-c23c88efc563,https://www.last.fm/music/Portico+Quartet,0,"jazz, electronic, instrumental"
Jeffrey Lewis,2506656,147425,6a46ba2a-507d-455e-8588-fb39b3d04685,https://www.last.fm/music/Jeffrey+Lewis,0,"anti-folk, seen live, singer-songwriter"
Pierce Fulton,963914,147410,86e205b1-93d7-45a6-a626-e0e605574236,https://www.last.fm/music/Pierce+Fulton,0,"dance, Progressive House, house music"
Loote,1764329,147364,,https://www.last.fm/music/Loote,0,"pop, seen live, electropop"
Vanguart,6557477,147301,e003b833-f0e1-46fb-8a05-4bf8d0a330ac,https://www.last.fm/music/Vanguart,0,"brazilian, indie, folk"
SNBRN,989925,147292,,https://www.last.fm/music/SNBRN,0,"electronic, House, USA"
GoGo Penguin,3223019,147254,b328de0e-ee48-4d74-9d36-7c7ee16ffc69,https://www.last.fm/music/GoGo+Penguin,0,"jazz, jazz fusion, progressive jazz"
YEEK,1926196,147210,,https://www.last.fm/music/YEEK,0,"seen live, contemporary rnb, Hip-Hop"
Summer Salt,2168457,147148,,https://www.last.fm/music/Summer+Salt,0,"surf rock, seen live, indie"
tobi lou,2393384,147093,,https://www.last.fm/music/tobi+lou,0,"rap, Hip-Hop, jazz"
Nymano,1335601,147016,,https://www.last.fm/music/Nymano,0,"beats, instrumental, french"
Frank Klepacki,5781143,147014,4f3d90f0-4ea5-489f-a7d5-4c9496949db4,https://www.last.fm/music/Frank+Klepacki,0,"industrial, Soundtrack, electronic"
Johannes Bornlöf,1278329,147005,,https://www.last.fm/music/Johannes+Bornl%C3%B6f,0,"piano, swedish, ambient"
Kool Savas,6539806,146878,2e0d05e0-d147-46e6-be51-8ffed2a9e0da,https://www.last.fm/music/Kool+Savas,0,"Deutschrap, rap, hip hop"
AJ Tracey,3805937,146861,,https://www.last.fm/music/AJ+Tracey,0,"Grime, rap, Hip-Hop"
Raveena,2160115,146769,,https://www.last.fm/music/Raveena,0,"soul, rnb, Neo-Soul"
August Alsina,1885229,146761,7c24178a-8658-4e7f-889f-82013f8fd3f6,https://www.last.fm/music/August+Alsina,0,"Hip-Hop, rnb, r&b"
Julie Byrne,1600773,146752,4266bddb-2a59-445c-9b90-29f84dfffff6,https://www.last.fm/music/Julie+Byrne,0,"folk, singer-songwriter, indie folk"
Swanky Tunes,826707,146678,3ec27ec6-378c-4164-95c1-de2b041b9bb1,https://www.last.fm/music/Swanky+Tunes,0,"electronic, House, electro"
Lauren Daigle,1848979,146620,920c7a88-f8f3-482f-96ef-810c6442fc3e,https://www.last.fm/music/Lauren+Daigle,0,"pop, christian, soul"
Weval,2725672,146565,cda72260-9583-4fc5-95a2-ce5de94d7c99,https://www.last.fm/music/Weval,0,"seen live, techno, downtempo"
Delta Heavy,1795230,146472,be166079-6f21-4d0d-af2a-9f55c4b34455,https://www.last.fm/music/Delta+Heavy,0,"Drum and bass, dubstep, electronic"
Hindi Zahra,2210267,146389,34964ede-3103-4023-93c8-ee514abdcb3b,https://www.last.fm/music/Hindi+Zahra,0,"jazz, folk, female vocalists"
Drugdealer,1596930,146365,,https://www.last.fm/music/Drugdealer,0,"indie rock, USA, psychedelic"
Long Distance Calling,4324469,146238,9df9b90e-53ec-458e-954a-69650cbe84eb,https://www.last.fm/music/Long+Distance+Calling,0,"post-rock, instrumental, Progressive rock"
Lang Lang,1253427,146205,43e1570a-1a0d-479f-9c95-fba971aec91a,https://www.last.fm/music/Lang+Lang,0,"piano, Classical, classical piano"
Philip George,1004816,146087,,https://www.last.fm/music/Philip+George,0,"electronic, dance, House"
Lake Street Dive,2610217,146043,584758b2-306b-4aea-8694-3876943c9968,https://www.last.fm/music/Lake+Street+Dive,0,"soul, jazz, swing"
Ephixa,1699564,145980,d2adf44e-d8ce-4ca2-add8-7c0d8da4abd4,https://www.last.fm/music/Ephixa,0,"dubstep, electronic, hardstyle"
